variable.name,variable.label,country,year,filename
QN9,Cleaned/brushed teeth <1 time/day past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN10,Never/rarely wash hands before eating past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN11,Never/rarely wash hands after toilet past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN12,Never/rarely use soap on hands past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN13,Attacked 1+ times past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN14,In fight 1+ times past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN15,Seriously injured 1+ times past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN16,Playing sport caused most serious injury past 12mo,stlucia,2007,LCH2007_Public_Use.sav
QN17,Falling caused most serious injury past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN18,Accident caused most serious injury past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN19,Broken bone as most serious injury past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN20,Bullied 1+ of past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",stlucia,2007,LCH2007_Public_Use.sav
QN22,Lonely most times/always past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,stlucia,2007,LCH2007_Public_Use.sav
QN24,Sad/Hopeless everyday 2+ weeks past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN25,Considered suicide past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN26,Made suicide plan past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN27,No close friends,stlucia,2007,LCH2007_Public_Use.sav
QN28,"Of current smokers, age first cigarette before 13",stlucia,2007,LCH2007_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN31,Tried to quit smoking past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,stlucia,2007,LCH2007_Public_Use.sav
QN33,Either/Both parents use tobacco,stlucia,2007,LCH2007_Public_Use.sav
QN34,Drank 1+ days past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN35,"Of current drinkers, drank 2+ drinks/day 30 days",stlucia,2007,LCH2007_Public_Use.sav
QN36,"Of current drinkers, bought alcohol in store",stlucia,2007,LCH2007_Public_Use.sav
QN37,1+ times drunk in lifetime,stlucia,2007,LCH2007_Public_Use.sav
QN38,Alcohol trouble 1+ times in lifetime,stlucia,2007,LCH2007_Public_Use.sav
QN39,Used drugs 1+ times in lifetime,stlucia,2007,LCH2007_Public_Use.sav
QN40,Ever had sex,stlucia,2007,LCH2007_Public_Use.sav
QN41,Age first sexual intercourse 12 or younger,stlucia,2007,LCH2007_Public_Use.sav
QN42,2+ sex partners lifetime,stlucia,2007,LCH2007_Public_Use.sav
QN43,Sexual intercourse past 12 months,stlucia,2007,LCH2007_Public_Use.sav
QN44,"Of sexually active 12 mos, use condoms at last sex",stlucia,2007,LCH2007_Public_Use.sav
QN45,Active 60+ mins/day for all of past 7 days,stlucia,2007,LCH2007_Public_Use.sav
QN46,Active 60+ min/day all 7 days of usual week,stlucia,2007,LCH2007_Public_Use.sav
QN47,Sitting activities 3+ hours/day of usual day,stlucia,2007,LCH2007_Public_Use.sav
QN48,Walk/Bike to/from school 0 of past 7 days,stlucia,2007,LCH2007_Public_Use.sav
QN49,Less than 29 minutes to/from school past 7 days,stlucia,2007,LCH2007_Public_Use.sav
QN50,Miss school no permission 1+ of past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN51,Students never/rarely kind/helpful past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN52,Parents never/rarely check homework past 30 days,stlucia,2007,LCH2007_Public_Use.sav
QN53,Parents never/rarely understand problems past 30,stlucia,2007,LCH2007_Public_Use.sav
QN54,Parents never/rarely know about free time past 30,stlucia,2007,LCH2007_Public_Use.sav
qnrovwtg,At risk for becoming overweight,stlucia,2007,LCH2007_Public_Use.sav
qnovwtg,Overweight,stlucia,2007,LCH2007_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,stlucia,2007,LCH2007_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,stlucia,2007,LCH2007_Public_Use.sav
qnminpag,Exercised 60 min/day <=5 days,stlucia,2007,LCH2007_Public_Use.sav
qnwkrdg,Walked/biked <2.5 hrs 7 days,stlucia,2007,LCH2007_Public_Use.sav
weight,Weight,stlucia,2007,LCH2007_Public_Use.sav
psu,Primary Sampling Unit,stlucia,2007,LCH2007_Public_Use.sav
stratum,Stratum,stlucia,2007,LCH2007_Public_Use.sav
Q1,How old are you,stvincent,2007,VCH2007_Public_Use.sav
Q2,Sex,stvincent,2007,VCH2007_Public_Use.sav
Q3,In what grade are you,stvincent,2007,VCH2007_Public_Use.sav
Q4,How tall are you,stvincent,2007,VCH2007_Public_Use.sav
Q5,How much do you weigh,stvincent,2007,VCH2007_Public_Use.sav
Q6,Went hungry past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q7,Eat fruit per day past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q8,Eat vegetables past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q9,How many times per day brush teeth,stvincent,2007,VCH2007_Public_Use.sav
Q10,Wash hands before eating past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q11,Wash hands after toilet past 30 day,stvincent,2007,VCH2007_Public_Use.sav
Q12,Used soap on hands past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q13,Times attacked past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q14,How many times in fight 12 mos,stvincent,2007,VCH2007_Public_Use.sav
Q15,How many times injured past 12 months,stvincent,2007,VCH2007_Public_Use.sav
Q16,Doing what during injury past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q17,Cause of injury past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q18,How injury happened past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q19,What was serious injury past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q20,How many days bullied past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q21,How bullied past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q22,Times felt lonely past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q23,Times could not sleep past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q24,Sad and hopeless past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q25,Ever considered suicide 12 mos,stvincent,2007,VCH2007_Public_Use.sav
Q26,Ever make suicide plan 12 mos,stvincent,2007,VCH2007_Public_Use.sav
Q27,Number close friends,stvincent,2007,VCH2007_Public_Use.sav
Q28,Age first tried cigarette,stvincent,2007,VCH2007_Public_Use.sav
Q29,How many days smoked 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q30,Other tobacco past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q31,Try stop smoking past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q32,Others present smoking past 7 days,stvincent,2007,VCH2007_Public_Use.sav
Q33,Parents who use tobacco,stvincent,2007,VCH2007_Public_Use.sav
Q34,Days one drink or more past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q35,Number of drinks past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q36,How got drinks past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q37,Times drunk during life,stvincent,2007,VCH2007_Public_Use.sav
Q38,Number of troubles as result of drinking,stvincent,2007,VCH2007_Public_Use.sav
Q39,Number times drug use during life,stvincent,2007,VCH2007_Public_Use.sav
Q40,Ever had sex,stvincent,2007,VCH2007_Public_Use.sav
Q41,Age first sexual intercourse,stvincent,2007,VCH2007_Public_Use.sav
Q42,How many sex partners,stvincent,2007,VCH2007_Public_Use.sav
Q43,Sexual intercourse past 12 mo.,stvincent,2007,VCH2007_Public_Use.sav
Q44,Used condom at last intercourse,stvincent,2007,VCH2007_Public_Use.sav
Q45,Days active 60 min plus past 7 days,stvincent,2007,VCH2007_Public_Use.sav
Q46,Active 60 min plus per day usual week,stvincent,2007,VCH2007_Public_Use.sav
Q47,Time spent sitting on usual day,stvincent,2007,VCH2007_Public_Use.sav
Q48,Walk or bike to school past 7 days,stvincent,2007,VCH2007_Public_Use.sav
Q49,How long to from school past 7 days,stvincent,2007,VCH2007_Public_Use.sav
Q50,Miss school no permission past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q51,Others helpful in school past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q52,Parents check homework past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q53,Parent understand troubles past 30 days,stvincent,2007,VCH2007_Public_Use.sav
Q54,Parent know what you do past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN7,Ate fruit 1+ times per day past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN8,Ate vegetables 1+ times per day past 30 day,stvincent,2007,VCH2007_Public_Use.sav
QN9,Cleaned/brushed teeth <1 time/day past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN10,Never/rarely wash hands before eating past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN11,Never/rarely wash hands after toilet past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN12,Never/rarely use soap on hands past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN13,Attacked 1+ times past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN14,In fight 1+ times past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN15,Seriously injured 1+ times past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN16,Playing sport caused most serious injury past 12mo,stvincent,2007,VCH2007_Public_Use.sav
QN17,Falling caused most serious injury past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN18,Accident caused most serious injury past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN19,Broken bone as most serious injury past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN20,Bullied 1+ of past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",stvincent,2007,VCH2007_Public_Use.sav
QN22,Lonely most times/always past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,stvincent,2007,VCH2007_Public_Use.sav
QN24,Sad/Hopeless everyday 2+ weeks past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN25,Considered suicide past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN26,Made suicide plan past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN27,No close friends,stvincent,2007,VCH2007_Public_Use.sav
QN28,"Of current smokers, age first cigarette before 13",stvincent,2007,VCH2007_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN31,Tried to quit smoking past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,stvincent,2007,VCH2007_Public_Use.sav
QN33,Either/Both parents use tobacco,stvincent,2007,VCH2007_Public_Use.sav
QN34,Drank 1+ days past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN35,"Of current drinkers, drank 2+ drinks/day 30 days",stvincent,2007,VCH2007_Public_Use.sav
QN36,"Of current drinkers, bought alcohol in store",stvincent,2007,VCH2007_Public_Use.sav
QN37,1+ times drunk in lifetime,stvincent,2007,VCH2007_Public_Use.sav
QN38,Alcohol trouble 1+ times in lifetime,stvincent,2007,VCH2007_Public_Use.sav
QN39,Used drugs 1+ times in lifetime,stvincent,2007,VCH2007_Public_Use.sav
QN40,Ever had sex,stvincent,2007,VCH2007_Public_Use.sav
QN41,Age first sexual intercourse 12 or younger,stvincent,2007,VCH2007_Public_Use.sav
QN42,2+ sex partners lifetime,stvincent,2007,VCH2007_Public_Use.sav
QN43,Sexual intercourse past 12 months,stvincent,2007,VCH2007_Public_Use.sav
QN44,"Of sexually active 12 mos, use condoms at last sex",stvincent,2007,VCH2007_Public_Use.sav
QN45,Active 60+ mins/day for all of past 7 days,stvincent,2007,VCH2007_Public_Use.sav
QN46,Active 60+ min/day all 7 days of usual week,stvincent,2007,VCH2007_Public_Use.sav
QN47,Sitting activities 3+ hours/day of usual day,stvincent,2007,VCH2007_Public_Use.sav
QN48,Walk/Bike to/from school 0 of past 7 days,stvincent,2007,VCH2007_Public_Use.sav
QN49,Less than 29 minutes to/from school past 7 days,stvincent,2007,VCH2007_Public_Use.sav
QN50,Miss school no permission 1+ of past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN51,Students never/rarely kind/helpful past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN52,Parents never/rarely check homework past 30 days,stvincent,2007,VCH2007_Public_Use.sav
QN53,Parents never/rarely understand problems past 30,stvincent,2007,VCH2007_Public_Use.sav
QN54,Parents never/rarely know about free time past 30,stvincent,2007,VCH2007_Public_Use.sav
qnrovwtg,At risk for becoming overweight,stvincent,2007,VCH2007_Public_Use.sav
qnovwtg,Overweight,stvincent,2007,VCH2007_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,stvincent,2007,VCH2007_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,stvincent,2007,VCH2007_Public_Use.sav
qnminpag,Exercised 60 min/day <=5 days,stvincent,2007,VCH2007_Public_Use.sav
qnwkrdg,Walked/biked <2.5 hrs 7 days,stvincent,2007,VCH2007_Public_Use.sav
weight,Weight,stvincent,2007,VCH2007_Public_Use.sav
psu,Primary Sampling Unit,stvincent,2007,VCH2007_Public_Use.sav
stratum,Stratum,stvincent,2007,VCH2007_Public_Use.sav
Q1,How old are you,suriname,2009,SMH2009_Public_Use.sav
Q2,Sex,suriname,2009,SMH2009_Public_Use.sav
Q3,In what grade are you,suriname,2009,SMH2009_Public_Use.sav
Q4,How tall are you,suriname,2009,SMH2009_Public_Use.sav
Q5,How much do you weigh,suriname,2009,SMH2009_Public_Use.sav
Q6,Went hungry past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q7,Eat fruit per day past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q8,Eat vegetables past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q9,Drink soft drinks past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q10,Ate fast food past 7 days,suriname,2009,SMH2009_Public_Use.sav
Q11,How many times per day brush teeth,suriname,2009,SMH2009_Public_Use.sav
Q12,Wash hands before eating past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q13,Wash hands after toilet past 30 day,suriname,2009,SMH2009_Public_Use.sav
Q14,Used soap on hands past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q15,Times attacked past 12 mo.,suriname,2009,SMH2009_Public_Use.sav
Q16,How many times in fight 12 mos,suriname,2009,SMH2009_Public_Use.sav
Q17,How many times injured past 12 months,suriname,2009,SMH2009_Public_Use.sav
Q18,What was serious injury past 12 mo.,suriname,2009,SMH2009_Public_Use.sav
Q19,Cause of injury past 12 mo.,suriname,2009,SMH2009_Public_Use.sav
Q20,How many days bullied past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q21,How bullied past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q22,Times felt lonely past 12 mo.,suriname,2009,SMH2009_Public_Use.sav
Q23,Times could not sleep past 12 mo.,suriname,2009,SMH2009_Public_Use.sav
Q24,Ever considered suicide 12 mos,suriname,2009,SMH2009_Public_Use.sav
Q25,Ever make suicide plan 12 mos,suriname,2009,SMH2009_Public_Use.sav
Q26,Times attempted suicide 12 mos,suriname,2009,SMH2009_Public_Use.sav
Q27,Number close friends,suriname,2009,SMH2009_Public_Use.sav
Q28,Age first tried cigarette,suriname,2009,SMH2009_Public_Use.sav
Q29,How many days smoked 30 days,suriname,2009,SMH2009_Public_Use.sav
Q30,Other forms of tobacco,suriname,2009,SMH2009_Public_Use.sav
Q31,Try stop smoking past 12 mo.,suriname,2009,SMH2009_Public_Use.sav
Q32,Others present smoking past 7 days,suriname,2009,SMH2009_Public_Use.sav
Q33,Parents who use tobacco,suriname,2009,SMH2009_Public_Use.sav
Q34,Age first drink of alcohol,suriname,2009,SMH2009_Public_Use.sav
Q35,Days one drink or more past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q36,Number of drinks past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q37,How got drinks past 30 days ,suriname,2009,SMH2009_Public_Use.sav
Q38,Times drunk during life,suriname,2009,SMH2009_Public_Use.sav
Q39,Number of troubles as result of drinking,suriname,2009,SMH2009_Public_Use.sav
Q40,Age first drugs,suriname,2009,SMH2009_Public_Use.sav
Q41,Times used marijuana lifetime,suriname,2009,SMH2009_Public_Use.sav
Q42,Times used marijuana past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q43,Times used amphetamines lifetime,suriname,2009,SMH2009_Public_Use.sav
Q44,Ever had sex,suriname,2009,SMH2009_Public_Use.sav
Q45,Age first sexual intercourse,suriname,2009,SMH2009_Public_Use.sav
Q46,How many sex partners,suriname,2009,SMH2009_Public_Use.sav
Q47,Used condom at last intercourse,suriname,2009,SMH2009_Public_Use.sav
Q48,Used birth control last intercourse,suriname,2009,SMH2009_Public_Use.sav
Q49,Days active 60 min plus past 7 days,suriname,2009,SMH2009_Public_Use.sav
Q50,Walk or bike to school past 7 days,suriname,2009,SMH2009_Public_Use.sav
Q51,Days went to PE each week,suriname,2009,SMH2009_Public_Use.sav
Q52,Time spent sitting on usual day,suriname,2009,SMH2009_Public_Use.sav
Q53,Miss school no permission past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q54,Others helpful in school past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q55,Parents check homework past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q56,Parent understand troubles past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q57,Parent know what you do past 30 days,suriname,2009,SMH2009_Public_Use.sav
Q58,Parent go through things past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN7,Ate fruit 2+ times per day past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN8,Ate vegetables 3+ times per day past 30 day,suriname,2009,SMH2009_Public_Use.sav
QN9,Drank soft drinks 1+ times per day past 30 day,suriname,2009,SMH2009_Public_Use.sav
QN10,Ate fast food 3+ days past 7 day,suriname,2009,SMH2009_Public_Use.sav
QN11,Cleaned/brushed teeth <1 time/day past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN12,Never/rarely wash hands before eating past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN13,Never/rarely wash hands after toilet past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN14,Never/rarely use soap on hands past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN15,Attacked 1+ times past 12 months,suriname,2009,SMH2009_Public_Use.sav
QN16,In fight 1+ times past 12 months,suriname,2009,SMH2009_Public_Use.sav
QN17,Seriously injured 1+ times past 12 months,suriname,2009,SMH2009_Public_Use.sav
QN18,Broken bone as most serious injury ,suriname,2009,SMH2009_Public_Use.sav
QN19,Motor vehicle caused most serious injury ,suriname,2009,SMH2009_Public_Use.sav
QN20,Bullied 1+ of past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",suriname,2009,SMH2009_Public_Use.sav
QN22,Lonely most times/always past 12 months,suriname,2009,SMH2009_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,suriname,2009,SMH2009_Public_Use.sav
QN24,Considered suicide past 12 months,suriname,2009,SMH2009_Public_Use.sav
QN25,Made suicide plan past 12 months,suriname,2009,SMH2009_Public_Use.sav
QN26,1+ times attempt suicide 12 mos.,suriname,2009,SMH2009_Public_Use.sav
QN27,No close friends,suriname,2009,SMH2009_Public_Use.sav
QN28,Age first cigarette before 14,suriname,2009,SMH2009_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,suriname,2009,SMH2009_Public_Use.sav
QN31,Tried to quit smoking past 12 months,suriname,2009,SMH2009_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,suriname,2009,SMH2009_Public_Use.sav
QN33,Either/Both parents use tobacco,suriname,2009,SMH2009_Public_Use.sav
QN34,Age first alcohol before 14,suriname,2009,SMH2009_Public_Use.sav
